sample_id,subject_id,subject_group,webcam_video_path,wearcam_video_path,audio_path,start_code,end_code,start_seconds,end_seconds,duration_seconds,cheat_type_id,cheat_type_name,reference_usage,notes
subject11_001,subject11,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe31.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe32.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe3.wav,0001,0005,1,5,4,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject11_002,subject11,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe31.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe32.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe3.wav,0008,0010,8,10,2,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject11_003,subject11,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe31.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe32.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe3.wav,0017,0021,17,21,4,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject11_004,subject11,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe31.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe32.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe3.wav,0250,0259,170,179,9,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject11_005,subject11,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe31.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe32.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe3.wav,0425,0434,265,274,9,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject11_006,subject11,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe31.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe32.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe3.wav,1305,1341,785,821,36,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject11_007,subject11,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe31.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe32.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe3.wav,1343,1349,823,829,6,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject11_008,subject11,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe31.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe32.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe3.wav,1401,1414,841,854,13,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject11_009,subject11,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe31.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe32.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe3.wav,1416,1422,856,862,6,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject11_010,subject11,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe31.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe32.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe3.wav,1435,1437,875,877,2,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject11_011,subject11,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe31.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe32.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe3.wav,1440,1441,880,881,1,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject11_012,subject11,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe31.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe32.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe3.wav,1714,1715,1034,1035,1,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject11_013,subject11,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe31.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe32.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe3.wav,1719,1724,1039,1044,5,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject11_014,subject11,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe31.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe32.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject11\alhashe3.wav,1729,1734,1049,1054,5,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject12_001,subject12,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke.wav,0002,0005,2,5,3,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject12_002,subject12,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke.wav,0014,0023,14,23,9,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject12_003,subject12,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke.wav,0633,0635,393,395,2,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject12_004,subject12,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke.wav,0904,0910,544,550,6,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject12_005,subject12,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke.wav,0914,0926,554,566,12,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject12_006,subject12,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke.wav,0929,0943,569,583,14,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject12_007,subject12,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke.wav,0955,1014,595,614,19,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject12_008,subject12,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke.wav,1018,1020,618,620,2,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject12_009,subject12,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke.wav,1027,1033,627,633,6,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject12_010,subject12,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke.wav,1625,1702,985,1022,37,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject12_011,subject12,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke.wav,1713,1722,1033,1042,9,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject12_012,subject12,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke.wav,1733,1750,1053,1070,17,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject12_013,subject12,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke.wav,1800,1801,1080,1081,1,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject12_014,subject12,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject12\makiluke.wav,2239,2242,1359,1362,3,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject13_001,subject13,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject13\guolingh1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject13\guolingh2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject13\guolingh.wav,1436,1440,876,880,4,6,type_6,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject13_002,subject13,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject13\guolingh1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject13\guolingh2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject13\guolingh.wav,0001,0005,1,5,4,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject13_003,subject13,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject13\guolingh1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject13\guolingh2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject13\guolingh.wav,0014,0016,14,16,2,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject13_004,subject13,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject13\guolingh1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject13\guolingh2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject13\guolingh.wav,0309,0332,189,212,23,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
subject13_005,subject13,real_exam_subject,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject13\guolingh1.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject13\guolingh2.avi,C:\Users\huydao\.cache\kagglehub\datasets\raajanwankhade\oep-dataset\versions\1\OEP database\subject13\guolingh.wav,0528,0603,328,363,35,2,type_2,webcam_only_reference,Use for reference or relabeling; final model still needs one-camera fine-tune data.
